listing_date,season,address,list_price,original_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,sqft,lot_size,latitude,longitude,neighborhood,region
2025-06-11,Summer,"768 Borebank Street , Winnipeg R3N 1G4
Area:
1D
MLS® #:
202513663
Nghbrhd:
River Heights
Schl Div:
Winnipeg (WPG 1)
Linc #:
012R062062000
Gross Tax: $5,131.26
Type:
RD
Liv Area:
126.44 M2/1,361 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: 92.90 M2/1,000 SF
Ed Tax:
List Price:
$599,900
Style:
BNG
Lot Front:
13.72 M/45 F
Imprv:
Sell Price:
$651,600
Yr Built/Age:
1954/Older
Lot Dpth:
36.58 M/120 F
Spc Lvy:
Sell Date:
06/09/2025
New Const:
No
Lot Area:
501.68 M2/5,400 SF
Payout:
DOM:
9
RMA:
7
BDA: 3
TBD: 4
Baths: F2/H0
Legal:
Add Lgl:
LBP 49 27368 54/55 ST B",599900,,599900.0,RD,3,2.0,9,1954.0,double_detached,1361.0,5400.0,0.0,0.0,River Heights,Central
2025-06-11,Summer,"870 Borebank Street , Winnipeg R3N 1G6
Area:
1D
MLS® #:
202513169
Nghbrhd:
River Heights South
Schl Div:
Linc #:
012R062011100
Gross Tax: $4,257.71
Type:
RD
Liv Area:
104.24 M2/1,122 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$2,047.10
List Price:
$479,900
Style:
BNG
Lot Front:
11.28 M/37 F
Imprv:
$260.13
Sell Price:
$480,000
Yr Built/Age:
1960/Older
Lot Dpth:
36.58 M/120 F
Spc Lvy:
Sell Date:
06/05/2025
New Const:
No
Lot Area:
Payout:
DOM:
8
RMA:
6
BDA: 3
TBD: 5
Baths: F2/H0
Legal:
Add Lgl:",479900,,479900.0,RD,3,2.0,8,1960.0,double_detached,1122.0,4441.0,0.0,0.0,River Heights South,Central
2025-06-11,Summer,"674 Waverley Street , Winnipeg R3M 3L6
Area:
1D
MLS® #:
202510896
Nghbrhd:
River Heights South
Schl Div:
Linc #:
012R041126000
Gross Tax: $5,957.25
Type:
RD
Liv Area:
148.64 M2/1,600 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$524,900
Style:
BNG
Lot Front:
17.07 M/56 F
Imprv:
Sell Price:
$642,500
Yr Built/Age:
1957/
Lot Dpth:
39.62 M/130 F
Spc Lvy:
Sell Date:
06/04/2025
New Const:
No
Lot Area:
Payout:
DOM:
10
RMA:
6
BDA: 3
TBD: 3
Baths: F2/H0
Legal:
Add Lgl:",524900,,524900.0,RD,3,2.0,10,1957.0,double_detached,1600.0,7280.0,0.0,0.0,River Heights South,Central
2025-06-11,Summer,"520 Centennial Street , Winnipeg R3N 1P9
Area:
1D
MLS® #:
202511280
Nghbrhd:
River Heights
Schl Div:
Winnipeg (WPG 1)
Linc #:
012R072069200
Gross Tax: $4,099.94
Type:
SA
Liv Area:
99.59 M2/1,072 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$309,900
Style:
TWO
Lot Front:
7.62 M/25 F
Imprv:
$173.75
Sell Price:
$360,000
Yr Built/Age:
1988/Older
Lot Dpth:
7.62 M/25 F
Spc Lvy:
Sell Date:
05/27/2025
New Const:
No
Lot Area:
250.75 M2/2,699 SF
Payout:
DOM:
9
RMA:
5
BDA: 3
TBD: 3
Baths: F1/H1
Legal:
Add Lgl:",309900,,309900.0,SA,3,1.5,9,1988.0,none,1072.0,2699.0,0.0,0.0,River Heights,Central
2025-06-11,Summer,"1564 Mathers Bay W, Winnipeg R3N 0T7
Area:
1D
MLS® #:
202508831
Nghbrhd:
River Heights
Schl Div:
Winnipeg (WPG 1)
Linc #:
012R052939100
Gross Tax: $9,083.70
Type:
RD
Liv Area:
251.02 M2/2,702 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$799,900
Style:
TWO
Lot Front:
15.85 M/52 F
Imprv:
Sell Price:
$760,000
Yr Built/Age:
1973/Older
Lot Dpth:
42.06 M/138 F
Spc Lvy:
Sell Date:
05/29/2025
New Const:
No
Lot Area:
Payout:
DOM:
28
RMA:
15
BDA: 5
TBD: 6
Baths: F2/H1
Legal:
Add Lgl:
LBP 40 6949 46/52 ST B",799900,,799900.0,RD,5,2.5,28,1973.0,double_attached,2702.0,7176.0,0.0,0.0,River Heights,Central
2025-06-11,Summer,"779 Renfrew Street , Winnipeg R3N 1K3
Area:
1D
MLS® #:
202512743
Nghbrhd:
River Heights
Schl Div:
Winnipeg (WPG 1)
Linc #:
012R070190200
Gross Tax: $4,405.51
Type:
RD
Liv Area:
92.90 M2/1,000 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$395,000
Style:
BNG
Lot Front:
Imprv:
$.00
Sell Price:
$461,000
Yr Built/Age:
1957/Older
Lot Dpth:
Spc Lvy:
Sell Date:
06/01/2025
New Const:
No
Lot Area:
Payout:
DOM:
10
RMA:
6
BDA: 3
TBD: 3
Baths: F1/H0
Legal:
Lot:0 Plan:0 0-0-0
Add Lgl:",395000,,395000.0,RD,3,1.0,10,1957.0,double_detached,1000.0,,0.0,0.0,River Heights,Central
2025-06-11,Summer,"141 Park Place W, Winnipeg R3P 2C8
Area:
1E
MLS® #:
202512722
Nghbrhd:
Tuxedo
Schl Div:
Pembina Trails (WPG 7)
Linc #:
010R004058800
Gross Tax: $9,388.09
Type:
RD
Liv Area:
255.48 M2/2,750 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: 125.42 M2/1,350 SF
Ed Tax:
$4,084.98
List Price:
$990,000
Style:
TWO
Lot Front:
18.29 M/60 F
Imprv:
$417.00
Sell Price:
$1,160,000
Yr Built/Age:
1992/Older
Lot Dpth:
36.58 M/120 F
Spc Lvy:
Sell Date:
06/03/2025
New Const:
No
Lot Area:
668.90 M2/7,200 SF
Payout:
DOM:
8
RMA:
10
BDA: 4
TBD: 5
Baths: F3/H1
Legal:
Add Lgl:",990000,,990000.0,RD,4,3.5,8,1992.0,double_attached,2750.0,7200.0,0.0,0.0,Tuxedo,West
2025-06-11,Summer,"857 Community Row , Winnipeg R3R 1H9
Area:
1G
MLS® #:
202513607
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R004038800
Gross Tax: $3,630.82
Type:
RD
Liv Area:
97.55 M2/1,050 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,408.46
List Price:
$399,900
Style:
BNG
Lot Front:
18.29 M/60 F
Imprv:
$417.00
Sell Price:
$437,000
Yr Built/Age:
1971/Older
Lot Dpth:
36.58 M/120 F
Spc Lvy:
Sell Date:
06/09/2025
New Const:
No
Lot Area:
668.72 M2/7,198 SF
Payout:
DOM:
8
RMA:
5
BDA: 3
TBD: 4
Baths: F1/H0
Legal:
Add Lgl:",399900,,399900.0,RD,3,1.0,8,1971.0,double_detached,1050.0,7198.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"106 Epsom Crescent , Winnipeg R3R 0X2
Area:
1G
MLS® #:
202513472
Nghbrhd:
Charleswood
Schl Div:
Linc #:
001R001799800
Gross Tax: $4,002.55
Type:
RD
Liv Area:
102.56 M2/1,104 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt:
Ed Tax:
$1,594.14
List Price:
$439,900
Style:
BNG
Lot Front:
15.85 M/52 F
Imprv:
Sell Price:
$579,000
Yr Built/Age:
1983/Older
Lot Dpth:
40.23 M/132 F
Spc Lvy:
Sell Date:
06/09/2025
New Const:
No
Lot Area:
Payout:
DOM:
7
RMA:
6
BDA: 2
TBD: 3
Baths: F2/H0
Legal:
Add Lgl:",439900,,439900.0,RD,2,2.0,7,1983.0,double_attached,1104.0,6864.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"821 Laxdal Road , Winnipeg R3R 1V7
Area:
1G
MLS® #:
202513759
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R001498700
Gross Tax: $2,432.10
Type:
VL
Liv Area:
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$224,900
Style:
Lot Front:
18.29 M/60 F
Imprv:
$417.00
Sell Price:
$220,000
Yr Built/Age:
/
Lot Dpth:
36.27 M/119 F
Spc Lvy:
Sell Date:
06/07/2025
New Const:
No
Lot Area:
666.86 M2/7,178 SF
Payout:
DOM:
5
RMA:
0
BDA: 0
TBD: 0
Baths: F0/H0
Legal:
Add Lgl:",224900,,224900.0,VL,0,0.0,5,,none,,7178.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"3430 Beiko Avenue , Winnipeg R3R 0M6
Area:
1G
MLS® #:
202513255
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R001076500
Gross Tax: $4,093.89
Type:
RD
Liv Area:
119.10 M2/1,282 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$489,900
Style:
BNG
Lot Front:
15.24 M/50 F
Imprv:
Sell Price:
$485,000
Yr Built/Age:
1976/Older
Lot Dpth:
46.94 M/154 F
Spc Lvy:
Sell Date:
06/04/2025
New Const:
No
Lot Area:
Payout:
DOM:
8
RMA:
5
BDA: 3
TBD: 3
Baths: F2/H1
Legal:
Add Lgl:",489900,,489900.0,RD,3,2.5,8,1976.0,double_attached,1282.0,7700.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"381 Glenbush Street , Winnipeg R2Y 0N1
Area:
1G
MLS® #:
202508446
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R009600795
Gross Tax: $7,358.00
Type:
RD
Liv Area:
155.52 M2/1,674 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: 153.29 M2/1,650 SF
Ed Tax:
$3,147.52
List Price:
$884,000
Style:
BNG
Lot Front:
15.24 M/50 F
Imprv:
Sell Price:
$850,000
Yr Built/Age:
2016/Older
Lot Dpth:
34.75 M/114 F
Spc Lvy:
Sell Date:
06/03/2025
New Const:
No
Lot Area:
Payout:
DOM:
42
RMA:
7
BDA: 3
TBD: 5
Baths: F3/H0
Legal:
Add Lgl:",884000,,884000.0,RD,3,3.0,42,2016.0,double_attached,1674.0,5700.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"54 Cadiz Bay , Winnipeg R3R 2M7
Area:
1G
MLS® #:
202510910
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R004626700
Gross Tax: $5,098.58
Type:
RD
Liv Area:
128.21 M2/1,380 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$2,033.43
List Price:
$499,900
Style:
BNG
Lot Front:
20.12 M/66 F
Imprv:
$458.70
Sell Price:
$460,000
Yr Built/Age:
1976/Older
Lot Dpth:
49.07 M/161 F
Spc Lvy:
Sell Date:
05/30/2025
New Const:
No
Lot Area:
Payout:
DOM:
10
RMA:
7
BDA: 3
TBD: 4
Baths: F2/H0
Legal:
Add Lgl:
LBP16 1 12009 62/4 ST C",499900,,499900.0,RD,3,2.0,10,1976.0,single_attached,1380.0,10627.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"634 Fairmont Road , Winnipeg R3R 1B1
Area:
1G
MLS® #:
202512945
Nghbrhd:
Charleswood
Schl Div:
Linc #:
001R005891800
Gross Tax: $7,992.38
Type:
RD
Liv Area:
211.35 M2/2,275 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$3,319.61
List Price:
$949,900
Style:
OTHER
Lot Front:
18.29 M/60 F
Imprv:
$417.70
Sell Price:
$940,000
Yr Built/Age:
2007/Older
Lot Dpth:
110.34 M/362 F
Spc Lvy:
Sell Date:
06/02/2025
New Const:
No
Lot Area:
Payout:
DOM:
7
RMA:
9
BDA: 3
TBD: 4
Baths: F4/H0
Legal:
Add Lgl:",949900,,949900.0,RD,3,4.0,7,2007.0,triple_attached,2275.0,21723.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"607 Dieppe Road , Winnipeg R3R 1C5
Area:
1G
MLS® #:
202512975
Nghbrhd:
Charleswood
Schl Div:
Linc #:
001R003056100
Gross Tax: $4,023.95
Type:
RD
Liv Area:
142.98 M2/1,539 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,580.55
List Price:
$419,900
Style:
SP4L
Lot Front:
18.29 M/60 F
Imprv:
$417.00
Sell Price:
$550,000
Yr Built/Age:
1967/Older
Lot Dpth:
38.10 M/125 F
Spc Lvy:
Sell Date:
06/02/2025
New Const:
No
Lot Area:
696.68 M2/7,499 SF
Payout:
DOM:
7
RMA:
6
BDA: 3
TBD: 3
Baths: F1/H1
Legal:
Lot:10 Blk:2 Plan:11005
Add Lgl:",419900,,419900.0,RD,3,1.5,7,1967.0,double_attached,1539.0,7499.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"134 Robindale Road , Winnipeg R3R 1G7
Area:
1G
MLS® #:
202511045
Nghbrhd:
Charleswood
Schl Div:
Linc #:
001R003445000
Gross Tax: $3,971.79
Type:
RD
Liv Area:
73.95 M2/796 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,535.26
List Price:
$399,900
Style:
BNG
Lot Front:
.00 M/ F
Imprv:
$468.63
Sell Price:
$387,500
Yr Built/Age:
1949/Older
Lot Dpth:
.00 M/ F
Spc Lvy:
Sell Date:
05/29/2025
New Const:
No
Lot Area:
Payout:
DOM:
9
RMA:
4
BDA: 2
TBD: 2
Baths: F2/H0
Legal:
Add Lgl:",399900,,399900.0,RD,2,2.0,9,1949.0,double_attached,796.0,,0.0,0.0,Charleswood,West
2025-06-11,Summer,"82 Bergman Crescent , Winnipeg R3R 1Z7
Area:
1H
MLS® #:
202511252
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R004812700
Gross Tax: $2,740.47
Type:
SA
Liv Area:
88.07 M2/948 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,100.50
List Price:
$299,900
Style:
BNG
Lot Front:
10.06 M/33 F
Imprv:
$229.35
Sell Price:
$351,500
Yr Built/Age:
1973/Older
Lot Dpth:
48.77 M/160 F
Spc Lvy:
Sell Date:
06/04/2025
New Const:
No
Lot Area:
490.16 M2/5,276 SF
Payout:
DOM:
12
RMA:
6
BDA: 3
TBD: 3
Baths: F1/H0
Legal:
Add Lgl:
LBP 121 20068 61/69 St C",299900,,299900.0,SA,3,1.0,12,1973.0,none,948.0,5276.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"19 Hofsted Drive , Winnipeg R3R 4A8
Area:
1H
MLS® #:
202513765
Nghbrhd:
Charleswood
Schl Div:
Winnipeg (WPG 1)
Linc #:
001R009601315
Gross Tax: $5,431.36
Type:
RD
Liv Area:
190.73 M2/2,053 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$2,246.28
List Price:
$649,000
Style:
TWO
Lot Front:
13.41 M/44 F
Imprv:
Sell Price:
$716,000
Yr Built/Age:
2018/Older
Lot Dpth:
33.53 M/110 F
Spc Lvy:
Sell Date:
06/09/2025
New Const:
No
Lot Area:
449.37 M2/4,837 SF
Payout:
DOM:
7
RMA:
6
BDA: 3
TBD: 3
Baths: F2/H1
Legal:
Add Lgl:",649000,,649000.0,RD,3,2.5,7,2018.0,double_attached,2053.0,4837.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"27 O’Brien Crescent , Winnipeg R3R 1M5
Area:
1H
MLS® #:
202511493
Nghbrhd:
Westdale
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R005321000
Gross Tax: $4,459.57
Type:
RD
Liv Area:
171.87 M2/1,850 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$529,900
Style:
BNG
Lot Front:
18.29 M/60 F
Imprv:
Sell Price:
$515,000
Yr Built/Age:
1966/Older
Lot Dpth:
28.96 M/95 F
Spc Lvy:
Sell Date:
06/02/2025
New Const:
No
Lot Area:
Payout:
DOM:
13
RMA:
10
BDA: 4
TBD: 4
Baths: F2/H1
Legal:
Add Lgl:",529900,,529900.0,RD,4,2.5,13,1966.0,none,1850.0,5701.0,0.0,0.0,Westdale,Westdale
2025-06-11,Summer,"73 Kestrel Way , Winnipeg R3R 3Y7
Area:
1H
MLS® #:
202513014
Nghbrhd:
Charleswood
Schl Div:
Linc #:
001R009602840
Gross Tax: $4,077.28
Type:
RD
Liv Area:
117.34 M2/1,263 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,671.13
List Price:
$549,900
Style:
BNG
Lot Front:
11.58 M/38 F
Imprv:
$264.10
Sell Price:
$565,073
Yr Built/Age:
2019/Older
Lot Dpth:
45.11 M/148 F
Spc Lvy:
Sell Date:
06/03/2025
New Const:
No
Lot Area:
Payout:
DOM:
7
RMA:
7
BDA: 3
TBD: 3
Baths: F2/H0
Legal:
Add Lgl:",549900,,549900.0,RD,3,2.0,7,2019.0,double_attached,1263.0,5623.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"34 Kowalsky Crescent , Winnipeg R3R 3A8
Area:
1H
MLS® #:
202507722
Nghbrhd:
Charleswood
Schl Div:
Pembina Trails (WPG 7)
Linc #:
001R009601205
Gross Tax: $4,587.90
Type:
RD
Liv Area:
153.20 M2/1,649 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
List Price:
$679,900
Style:
TWO
Lot Front:
12.19 M/40 F
Imprv:
$278.70
Sell Price:
$660,000
Yr Built/Age:
2017/Older
Lot Dpth:
42.67 M/140 F
Spc Lvy:
Sell Date:
06/02/2025
New Const:
No
Lot Area:
521.37 M2/5,612 SF
Payout:
DOM:
42
RMA:
7
BDA: 3
TBD: 3
Baths: F3/H1
Legal:
Lot:24 Blk:2 Plan:58512
Add Lgl:",679900,,679900.0,RD,3,3.5,42,2017.0,double_attached,1649.0,5612.0,0.0,0.0,Charleswood,West
2025-06-11,Summer,"51 Riverside Drive , Winnipeg R3T 0G7
Area:
1J
MLS® #:
202513062
Nghbrhd:
East Fort Garry
Schl Div:
Pembina Trails (WPG 7)
Linc #:
003R090727000
Gross Tax: $3,012.78
Type:
RD
Liv Area:
121.42 M2/1,307 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,336.00
List Price:
$379,900
Style:
1+3/4
Lot Front:
13.72 M/45 F
Imprv:
$314.30
Sell Price:
$515,000
Yr Built/Age:
1929/Older
Lot Dpth:
.00 M/ F
Spc Lvy:
Sell Date:
06/03/2025
New Const:
No
Lot Area:
Payout:
DOM:
8
RMA:
7
BDA: 3
TBD: 3
Baths: F1/H0
Legal:
Add Lgl:",379900,,379900.0,RD,3,1.0,8,1929.0,single_detached,1307.0,,0.0,0.0,East Fort Garry,Southwest
2025-06-11,Summer,"10 Neptune Bay , Winnipeg R3T 0Z7
Area:
1Jw
MLS® #:
202513908
Nghbrhd:
West Fort Garry
Schl Div:
Winnipeg (WPG 1)
Linc #:
003R071279000
Gross Tax: $4,040.78
Type:
RD
Liv Area:
128.39 M2/1,382 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,585.08
List Price:
$299,900
Style:
BNG
Lot Front:
18.59 M/61 F
Imprv:
$423.95
Sell Price:
$350,000
Yr Built/Age:
1963/Older
Lot Dpth:
36.58 M/120 F
Spc Lvy:
Sell Date:
06/09/2025
New Const:
No
Lot Area:
Payout:
DOM:
6
RMA:
7
BDA: 3
TBD: 3
Baths: F1/H1
Legal:
Add Lgl:",299900,,299900.0,RD,3,1.5,6,1963.0,single_detached,1382.0,7320.0,0.0,0.0,West Fort Garry,Southwest
2025-06-11,Summer,"1462 Mars Drive , Winnipeg R3T 1E9
Area:
1Jw
MLS® #:
202507570
Nghbrhd:
West Fort Garry
Schl Div:
Linc #:
003R071463000
Gross Tax: $3,907.45
Type:
RD
Liv Area:
88.07 M2/948 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt:
Ed Tax:
List Price:
$379,000
Style:
BNG
Lot Front:
17.68 M/58 F
Imprv:
$362.95
Sell Price:
$425,000
Yr Built/Age:
1960/
Lot Dpth:
34.44 M/113 F
Spc Lvy:
Sell Date:
06/04/2025
New Const:
No
Lot Area:
Payout:
DOM:
8
RMA:
5
BDA: 3
TBD: 3
Baths: F1/H0
Legal:
Add Lgl:",379000,,379000.0,RD,3,1.0,8,1960.0,single_detached,948.0,6554.0,0.0,0.0,West Fort Garry,Southwest
2025-06-11,Summer,"888 Kilkenny Drive , Winnipeg R3T 4G3
Area:
1K
MLS® #:
202510101
Nghbrhd:
Fort Richmond
Schl Div:
Pembina Trails (WPG 7)
Linc #:
003R041103000
Gross Tax: $6,782.80
Type:
RD
Liv Area:
261.24 M2/2,812 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: 65.50 M2/705 SF
Ed Tax:
$2,780.68
List Price:
$890,000
Style:
TWO
Lot Front:
19.20 M/63 F
Imprv:
$437.85
Sell Price:
$886,000
Yr Built/Age:
1983/Older
Lot Dpth:
60.96 M/200 F
Spc Lvy:
Sell Date:
05/25/2025
New Const:
No
Lot Area:
1,169.46 M2/12,588 SF Payout:
DOM:
13
RMA:
9
BDA: 4
TBD: 4
Baths: F3/H1
Legal:
Add Lgl:
LBP 6 15785 104/105 St N",890000,,890000.0,RD,4,3.5,13,1983.0,double_attached,2812.0,12588.0,0.0,0.0,Fort Richmond,Fort Richmond
2025-06-11,Summer,"71 Loyola Bay , Winnipeg R3P 0T3
Area:
1K
MLS® #:
202509586
Nghbrhd:
Fort Richmond
Schl Div:
Pembina Trails (WPG 7)
Linc #:
003R043060000
Gross Tax: $4,365.15
Type:
RD
Liv Area:
74.69 M2/804 SF
Tax Yr:
25
Status:
Sold
Use:
Year-round
Fin Bsmnt:
Ed Tax:
$1,508.09
List Price:
$374,900
Style:
BLEVL
Lot Front:
17.68 M/58 F
Imprv:
$403.10
Sell Price:
$410,000
Yr Built/Age:
1968/Older
Lot Dpth:
Spc Lvy:
Sell Date:
06/04/2025
New Const:
No
Lot Area:
592.16 M2/6,374 SF
Payout:
DOM:
8
RMA:
4
BDA: 1
TBD: 3
Baths: F2/H0
Legal:
Add Lgl:
LBP 18 11 9326 106/8 ST N*",374900,,374900.0,RD,1,2.0,8,1968.0,single_detached,804.0,6374.0,0.0,0.0,Fort Richmond,Fort Richmond
2025-06-11,Summer,"43 Macalester Bay , Winnipeg R3T 2X6
Area:
1K
MLS® #:
202507896
Nghbrhd:
Fort Richmond
Schl Div:
Linc #:
003R044765000
Gross Tax: $4,332.55
Type:
RD
Liv Area:
92.90 M2/1,000 SF
Tax Yr:
2024
Status:
Sold
Use:
Year-round
Fin Bsmnt:
Ed Tax:
$1,653.01
List Price:
$456,000
Style:
BLEVL
Lot Front:
18.59 M/61 F
Imprv:
Sell Price:
$427,140
Yr Built/Age:
1965/Older
Lot Dpth:
.00 M/ F
Spc Lvy:
Sell Date:
05/24/2025
New Const:
No
Lot Area:
854.43 M2/9,197 SF
Payout:
DOM:
39
RMA:
4
BDA: 1
TBD: 3
Baths: F2/H0
Legal:
Add Lgl:",456000,,456000.0,RD,1,2.0,39,1965.0,single_attached,1000.0,9197.0,0.0,0.0,Fort Richmond,Fort Richmond
2025-06-11,Summer,"71 Bryn Mawr Road , Winnipeg R3T 3K3
Area:
1K
MLS® #:
202510809
Nghbrhd:
Fort Richmond
Schl Div:
Winnipeg (WPG 1)
Linc #:
003R043245000
Gross Tax: $4,110.94
Type:
RD
Liv Area:
99.22 M2/1,068 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,621.31
List Price:
$499,000
Style:
BNG
Lot Front:
20.12 M/66 F
Imprv:
Sell Price:
$486,500
Yr Built/Age:
1972/Older
Lot Dpth:
35.05 M/115 F
Spc Lvy:
Sell Date:
05/27/2025
New Const:
No
Lot Area:
710.15 M2/7,644 SF
Payout:
DOM:
13
RMA:
6
BDA: 3
TBD: 4
Baths: F2/H1
Legal:
Add Lgl:",499000,,499000.0,RD,3,2.5,13,1972.0,single_detached,1068.0,7644.0,0.0,0.0,Fort Richmond,Fort Richmond
2025-06-11,Summer,"84 Agassiz Drive , Winnipeg R3T 2K7
Area:
1K
MLS® #:
202510773
Nghbrhd:
University Heights
Schl Div:
Winnipeg (WPG 1)
Linc #:
003R053708000
Gross Tax: $5,126.18
Type:
RD
Liv Area:
154.22 M2/1,660 SF
Tax Yr:
24
Status:
Sold
Use:
Year-round
Fin Bsmnt: 46.92 M2/505 SF
Ed Tax:
$2,051.55
List Price:
$499,000
Style:
BNG
Lot Front:
18.29 M/60 F
Imprv:
Sell Price:
$575,000
Yr Built/Age:
1962/Older
Lot Dpth:
35.05 M/115 F
Spc Lvy:
Sell Date:
05/29/2025
New Const:
No
Lot Area:
Payout:
DOM:
10
RMA:
9
BDA: 3
TBD: 5
Baths: F3/H0
Legal:
Add Lgl:",499000,,499000.0,RD,3,3.0,10,1962.0,double_attached,1660.0,6900.0,0.0,0.0,University Heights,University Heights
2025-06-11,Summer,"51 Prestwood Place , Winnipeg R3T 4Y9
Area:
1K
MLS® #:
202512899
Nghbrhd:
Fort Richmond
Schl Div:
Linc #:
003R041221500
Gross Tax: $4,544.00
Type:
RD
Liv Area:
171.31 M2/1,844 SF
Tax Yr:
2025
Status:
Sold
Use:
Year-round
Fin Bsmnt: .00 M2/ SF
Ed Tax:
$1,897.51
List Price:
$469,900
Style:
TWO
Lot Front:
16.46 M/54 F
Imprv:
$379.51
Sell Price:
$469,900
Yr Built/Age:
1981/Older
Lot Dpth:
.00 M/ F
Spc Lvy:
$379.51
Sell Date:
06/01/2025
New Const:
No
Lot Area:
Payout:
DOM:
10
RMA:
7
BDA: 3
TBD: 3
Baths: F1/H1
Legal:
Add Lgl:",469900,,469900.0,RD,3,1.5,10,1981.0,single_attached,1844.0,,0.0,0.0,Fort Richmond,Fort Richmond
